"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","predicted","-","0.89",,"CKAP2L (FI) NEIL3","true",,"CKAP2L (FI) NEIL3"
"FI","predicted","-","0.89",,"ZNF445 (FI) ZNF770","true",,"ZNF445 (FI) ZNF770"
"FI","predicted","-","0.96",,"KIF11 (FI) SKA3","true",,"KIF11 (FI) SKA3"
"FI","predicted","-","0.92",,"ARHGAP11A (FI) ARHGAP11B","true",,"ARHGAP11A (FI) ARHGAP11B"
"FI","predicted","-","0.92",,"NR1I2 (FI) NR5A2","true",,"NR1I2 (FI) NR5A2"
"FI","predicted","-","0.9",,"ZNF780B (FI) ZNF91","true",,"ZNF780B (FI) ZNF91"
"FI","GErel: expression by; catalyzed by","<-","1.0",,"APAF1 (FI) TP53","true",,"APAF1 (FI) TP53"
"FI","predicted","-","0.96",,"FANCA (FI) KNTC1","true",,"FANCA (FI) KNTC1"
"FI","complex; input","-","1.0",,"HEATR1 (FI) UTP15","true",,"HEATR1 (FI) UTP15"
"FI","predicted","-","0.95",,"CDC25C (FI) MKI67","true",,"CDC25C (FI) MKI67"
"FI","complex","-","1.0",,"CEP72 (FI) HAUS3","true",,"CEP72 (FI) HAUS3"
"FI","activated by; inhibite","<-|","1.0",,"POU5F1 (FI) TCF7","true",,"POU5F1 (FI) TCF7"
"FI","complex; input","-","1.0",,"AHI1 (FI) RAB3IP","true",,"AHI1 (FI) RAB3IP"
"FI","predicted","-","0.91",,"DEPDC1 (FI) SKA3","true",,"DEPDC1 (FI) SKA3"
"FI","predicted","-","0.95",,"AURKA (FI) CENPF","true",,"AURKA (FI) CENPF"
"FI","complex","-","1.0",,"AKAP9 (FI) HAUS3","true",,"AKAP9 (FI) HAUS3"
"FI","predicted","-","0.97",,"AURKA (FI) CENPE","true",,"AURKA (FI) CENPE"
"FI","predicted","-","0.92",,"ZNF692 (FI) ZNF823","true",,"ZNF692 (FI) ZNF823"
"FI","predicted","-","0.93",,"CKAP2L (FI) POLQ","true",,"CKAP2L (FI) POLQ"
"FI","predicted","-","0.96",,"BRCA1 (FI) CCNA2","true",,"BRCA1 (FI) CCNA2"
"FI","expression regulated by","<-","1.0",,"EPHX2 (FI) HNF4A","true",,"EPHX2 (FI) HNF4A"
"FI","predicted","-","0.92",,"HMMR (FI) NUF2","true",,"HMMR (FI) NUF2"
"FI","complex; input","-","1.0",,"ATR (FI) RAD50","true",,"ATR (FI) RAD50"
"FI","complex","-","1.0",,"CDK1 (FI) CEP72","true",,"CDK1 (FI) CEP72"
"FI","complex","-","1.0",,"CEP250 (FI) HAUS3","true",,"CEP250 (FI) HAUS3"
"FI","complex","-","1.0",,"IQCB1 (FI) OFD1","true",,"IQCB1 (FI) OFD1"
"FI","predicted","-","0.94",,"RFC1 (FI) TOP1","true",,"RFC1 (FI) TOP1"
"FI","predicted","-","0.94",,"HELLS (FI) SPAG5","true",,"HELLS (FI) SPAG5"
"FI","expression regulates","->","1.0",,"CEBPA (FI) NOS2","true",,"CEBPA (FI) NOS2"
"FI","predicted","-","0.93",,"ATAD5 (FI) MKI67","true",,"ATAD5 (FI) MKI67"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) UTP20","true",,"HEATR1 (FI) UTP20"
"FI","predicted","-","0.91",,"CHEK1 (FI) HELLS","true",,"CHEK1 (FI) HELLS"
"FI","expression regulates","->","1.0",,"CEBPA (FI) GUCY2C","true",,"CEBPA (FI) GUCY2C"
"FI","complex","-","1.0",,"UTP14A (FI) WDR36","true",,"UTP14A (FI) WDR36"
"FI","complex; input","-","1.0",,"BRIP1 (FI) CHEK1","true",,"BRIP1 (FI) CHEK1"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) PDCD11","true",,"HEATR1 (FI) PDCD11"
"FI","catalyzed by","<-","1.0",,"BRIP1 (FI) RTEL1","true",,"BRIP1 (FI) RTEL1"
"FI","predicted","-","0.92",,"DTL (FI) GINS1","true",,"DTL (FI) GINS1"
"FI","predicted","-","0.93",,"DEPDC1 (FI) KIF11","true",,"DEPDC1 (FI) KIF11"
"FI","predicted","-","0.92",,"CDC7 (FI) TPX2","true",,"CDC7 (FI) TPX2"
"FI","PPrel: activated by","<-","1.0",,"MAP2K6 (FI) TRAF5","true",,"MAP2K6 (FI) TRAF5"
"FI","predicted","-","0.93",,"CKAP2L (FI) NCAPG2","true",,"CKAP2L (FI) NCAPG2"
"FI","predicted","-","0.9",,"DEPDC1 (FI) KIF15","true",,"DEPDC1 (FI) KIF15"
"FI","complex; input","-","1.0",,"PLCG1 (FI) TRIM24","true",,"PLCG1 (FI) TRIM24"
"FI","predicted","-","0.93",,"DEPDC1 (FI) KIF14","true",,"DEPDC1 (FI) KIF14"
"FI","catalyzed by","<-","1.0",,"BRCA2 (FI) GEN1","true",,"BRCA2 (FI) GEN1"
"FI","predicted","-","0.91",,"ESPL1 (FI) NCAPG2","true",,"ESPL1 (FI) NCAPG2"
"FI","complex","-","1.0",,"MDM4 (FI) USP7","true",,"MDM4 (FI) USP7"
"FI","predicted","-","0.94",,"BRCA1 (FI) CDK1","true",,"BRCA1 (FI) CDK1"
"FI","complex","-","1.0",,"AKAP9 (FI) PLK4","true",,"AKAP9 (FI) PLK4"
"FI","complex; input","-","1.0",,"IFT74 (FI) WDR35","true",,"IFT74 (FI) WDR35"
"FI","complex; input","-","1.0",,"CEP152 (FI) TPX2","true",,"CEP152 (FI) TPX2"
"FI","complex; input","-","1.0",,"CEP290 (FI) RAB3IP","true",,"CEP290 (FI) RAB3IP"
"FI","predicted","-","0.91",,"ZNF431 (FI) ZNF92","true",,"ZNF431 (FI) ZNF92"
"FI","predicted","-","0.94",,"LCOR (FI) ZNF217","true",,"LCOR (FI) ZNF217"
"FI","PPrel: activation","->","1.0",,"AREG (FI) FGFR3","true",,"AREG (FI) FGFR3"
"FI","PPrel: activation","->","1.0",,"AREG (FI) FGFR4","true",,"AREG (FI) FGFR4"
"FI","predicted","-","0.89",,"HMMR (FI) SKA3","true",,"HMMR (FI) SKA3"
"FI","ECrel: compound","-","1.0",,"IPMK (FI) PLCE1","true",,"IPMK (FI) PLCE1"
"FI","expression regulates","->","1.0",,"CEBPA (FI) CFTR","true",,"CEBPA (FI) CFTR"
"FI","complex; input","-","1.0",,"CENPE (FI) PDS5A","true",,"CENPE (FI) PDS5A"
"FI","catalyze","->","1.0",,"CDK1 (FI) NUP155","true",,"CDK1 (FI) NUP155"
"FI","complex","-","1.0",,"CSTF3 (FI) GTF2F2","true",,"CSTF3 (FI) GTF2F2"
"FI","predicted","-","0.91",,"KIF14 (FI) NCAPG","true",,"KIF14 (FI) NCAPG"
"FI","complex; input","-","1.0",,"DCLRE1A (FI) FANCD2","true",,"DCLRE1A (FI) FANCD2"
"FI","predicted","-","0.9",,"NAA15 (FI) PRKDC","true",,"NAA15 (FI) PRKDC"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) CENPE","true",,"AHCTF1 (FI) CENPE"
"FI","expression regulates","->","1.0",,"BRCA1 (FI) SKA3","true",,"BRCA1 (FI) SKA3"
"FI","predicted","-","0.93",,"CENPF (FI) DTL","true",,"CENPF (FI) DTL"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) CENPF","true",,"AHCTF1 (FI) CENPF"
"FI","input","-","1.0",,"BIN1 (FI) PIK3C2A","true",,"BIN1 (FI) PIK3C2A"
"FI","predicted","-","0.91",,"CENPF (FI) UBE2C","true",,"CENPF (FI) UBE2C"
"FI","predicted","-","0.9",,"PRKDC (FI) RIF1","true",,"PRKDC (FI) RIF1"
"FI","predicted","-","0.93",,"HMMR (FI) KIF11","true",,"HMMR (FI) KIF11"
"FI","complex; input","-","1.0",,"RAD18 (FI) SHPRH","true",,"RAD18 (FI) SHPRH"
"FI","expression regulates","->","1.0",,"BRCA1 (FI) DCAF16","true",,"BRCA1 (FI) DCAF16"
"FI","complex; input","-","1.0",,"CENPE (FI) NUF2","true",,"CENPE (FI) NUF2"
"FI","reaction","-","1.0",,"PPARG (FI) TP53","true",,"PPARG (FI) TP53"
"FI","expression regulates","->","1.0",,"SUZ12 (FI) TBX3","true",,"SUZ12 (FI) TBX3"
"FI","predicted","-","0.96",,"RPF2 (FI) UTP14A","true",,"RPF2 (FI) UTP14A"
"FI","predicted","-","0.95",,"FASTKD1 (FI) FASTKD3","false",,"FASTKD1 (FI) FASTKD3"
"FI","predicted","-","0.9",,"BRCA1 (FI) KIF11","true",,"BRCA1 (FI) KIF11"
"FI","predicted","-","0.91",,"ZNF253 (FI) ZNF737","true",,"ZNF253 (FI) ZNF737"
"FI","complex","-","1.0",,"CCR6 (FI) GNG4","true",,"CCR6 (FI) GNG4"
"FI","predicted","-","0.91",,"DNA2 (FI) POLQ","true",,"DNA2 (FI) POLQ"
"FI","predicted","-","0.9",,"NCAPG (FI) PDS5A","true",,"NCAPG (FI) PDS5A"
"FI","complex; input","-","1.0",,"CENPE (FI) MAD2L1","true",,"CENPE (FI) MAD2L1"
"FI","ECrel: compound; PPrel: compound","-","1.0",,"PIK3CB (FI) VAV3","true",,"PIK3CB (FI) VAV3"
"FI","predicted","-","0.98",,"CDK1 (FI) RRM2","true",,"CDK1 (FI) RRM2"
"FI","PPrel: phosphorylated by; activated by","<-","1.0",,"PIP5K1B (FI) ROCK2","true",,"PIP5K1B (FI) ROCK2"
"FI","predicted","-","0.93",,"ZNF620 (FI) ZNF846","false",,"ZNF620 (FI) ZNF846"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"GAB1 (FI) ROCK2","true",,"GAB1 (FI) ROCK2"
"FI","activate; catalyze","->","1.0",,"AURKA (FI) TP53","true",,"AURKA (FI) TP53"
"FI","predicted","-","0.9",,"ZNF280C (FI) ZNF700","true",,"ZNF280C (FI) ZNF700"
"FI","predicted","-","0.9",,"CKAP2L (FI) DTL","true",,"CKAP2L (FI) DTL"
"FI","complex; input","-","1.0",,"EREG (FI) FNBP1L","true",,"EREG (FI) FNBP1L"
"FI","predicted","-","0.92",,"USP24 (FI) USP45","true",,"USP24 (FI) USP45"
"FI","PCrel: binding/association","-","1.0",,"PPP2R1B (FI) SMG1","true",,"PPP2R1B (FI) SMG1"
"FI","expression regulated by","<-","1.0",,"BRCA1 (FI) HNF4G","true",,"BRCA1 (FI) HNF4G"
"FI","predicted","-","0.92",,"ZBTB24 (FI) ZKSCAN1","true",,"ZBTB24 (FI) ZKSCAN1"
"FI","predicted","-","0.95",,"BRCA1 (FI) KIF20B","true",,"BRCA1 (FI) KIF20B"
"FI","predicted","-","0.91",,"NCAPG (FI) POLQ","true",,"NCAPG (FI) POLQ"
"FI","activate; complex; input","->","1.0",,"NOL11 (FI) PDCD11","true",,"NOL11 (FI) PDCD11"
"FI","expression regulated by","<-","1.0",,"BRCA1 (FI) HNF4A","true",,"BRCA1 (FI) HNF4A"
"FI","predicted","-","0.91",,"BCL11A (FI) ZBTB24","true",,"BCL11A (FI) ZBTB24"
"FI","predicted","-","0.93",,"ITCH (FI) USP12","true",,"ITCH (FI) USP12"
"FI","predicted","-","0.93",,"MED13 (FI) TAF4","true",,"MED13 (FI) TAF4"
"FI","complex; input","-","1.0",,"CENPF (FI) KIF2A","true",,"CENPF (FI) KIF2A"
"FI","predicted","-","0.93",,"KIF15 (FI) PLK4","true",,"KIF15 (FI) PLK4"
"FI","complex; input","-","1.0",,"NR5A2 (FI) ZNF217","true",,"NR5A2 (FI) ZNF217"
"FI","complex; input","-","1.0",,"MYB (FI) TP53","true",,"MYB (FI) TP53"
"FI","predicted","-","0.92",,"DTL (FI) RAD18","true",,"DTL (FI) RAD18"
"FI","complex","-","1.0",,"SMC5 (FI) SMC6","true",,"SMC5 (FI) SMC6"
"FI","predicted","-","0.9",,"ZNF493 (FI) ZNF780B","true",,"ZNF493 (FI) ZNF780B"
"FI","complex; input","-","1.0",,"KIF2A (FI) MAD2L1","true",,"KIF2A (FI) MAD2L1"
"FI","predicted","-","0.94",,"RNF43 (FI) ZNRF3","false",,"RNF43 (FI) ZNRF3"
"FI","predicted","-","0.92",,"KIF15 (FI) NUF2","true",,"KIF15 (FI) NUF2"
"FI","activated by; complex; input","<-","1.0",,"DDX52 (FI) UTP15","true",,"DDX52 (FI) UTP15"
"FI","predicted","-","0.9",,"DTL (FI) RBL1","true",,"DTL (FI) RBL1"
"FI","complex","-","1.0",,"DDX52 (FI) UTP20","true",,"DDX52 (FI) UTP20"
"FI","predicted","-","0.97",,"RAD50 (FI) RFC1","true",,"RAD50 (FI) RFC1"
"FI","PPrel: activated by, phosphorylation; catalyzed by","<-","1.0",,"PRKAA1 (FI) STRADB","true",,"PRKAA1 (FI) STRADB"
"FI","predicted","-","0.9",,"CENPE (FI) MYBL2","true",,"CENPE (FI) MYBL2"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"CDK1 (FI) MAD2L1","true",,"CDK1 (FI) MAD2L1"
"FI","predicted","-","0.95",,"USP1 (FI) USP12","true",,"USP1 (FI) USP12"
"FI","complex; input","-","1.0",,"CEP63 (FI) RAB3IP","true",,"CEP63 (FI) RAB3IP"
"FI","predicted","-","0.97",,"CENPE (FI) CEP55","true",,"CENPE (FI) CEP55"
"FI","activate","->","1.0",,"WNK4 (FI) WWP1","true",,"WNK4 (FI) WWP1"
"FI","complex; input","-","1.0",,"AHI1 (FI) OFD1","true",,"AHI1 (FI) OFD1"
"FI","predicted","-","0.92",,"KIF15 (FI) NCAPG2","true",,"KIF15 (FI) NCAPG2"
"FI","PPrel: activated, indirect effect","<-","1.0",,"PIK3CB (FI) TRAF5","true",,"PIK3CB (FI) TRAF5"
"FI","predicted","-","0.89",,"CKAP2L (FI) DEPDC1B","true",,"CKAP2L (FI) DEPDC1B"
"FI","complex; input","-","1.0",,"PIK3C2A (FI) SLC2A8","true",,"PIK3C2A (FI) SLC2A8"
"FI","predicted","-","0.97",,"KIF15 (FI) SKA3","true",,"KIF15 (FI) SKA3"
"FI","predicted","-","0.91",,"BRIP1 (FI) USP1","true",,"BRIP1 (FI) USP1"
"FI","complex","-","1.0",,"MTF2 (FI) SUZ12","true",,"MTF2 (FI) SUZ12"
"FI","predicted","-","0.91",,"KIF20B (FI) MAD2L1","true",,"KIF20B (FI) MAD2L1"
"FI","complex","-","1.0",,"CCNA2 (FI) USP37","true",,"CCNA2 (FI) USP37"
"FI","predicted","-","0.93",,"NFAT5 (FI) SHPRH","true",,"NFAT5 (FI) SHPRH"
"FI","complex; input","-","1.0",,"HMMR (FI) PLK4","true",,"HMMR (FI) PLK4"
"FI","predicted","-","0.98",,"CENPF (FI) KIF11","true",,"CENPF (FI) KIF11"
"FI","predicted","-","0.93",,"ZNF443 (FI) ZNF799","true",,"ZNF443 (FI) ZNF799"
"FI","catalyzed by; inhibited by","-","1.0",,"FANCA (FI) USP1","true",,"FANCA (FI) USP1"
"FI","predicted","-","0.98",,"CENPF (FI) KIF15","true",,"CENPF (FI) KIF15"
"FI","predicted","-","0.99",,"CENPF (FI) KIF14","true",,"CENPF (FI) KIF14"
"FI","activated by; inhibite","<-|","1.0",,"SIRT1 (FI) TFDP2","true",,"SIRT1 (FI) TFDP2"
"FI","activated by; complex; input","<-","1.0",,"DDX52 (FI) HEATR1","true",,"DDX52 (FI) HEATR1"
"FI","complex; input","-","1.0",,"AHI1 (FI) AKAP9","true",,"AHI1 (FI) AKAP9"
"FI","predicted","-","0.94",,"CDC25A (FI) NCAPG","true",,"CDC25A (FI) NCAPG"
"FI","PPrel: activation; complex; input","->","1.0",,"AREG (FI) ERBB3","true",,"AREG (FI) ERBB3"
"FI","predicted","-","0.94",,"POLQ (FI) TOP2A","true",,"POLQ (FI) TOP2A"
"FI","ECrel: compound","-","1.0",,"IPMK (FI) PLCB4","true",,"IPMK (FI) PLCB4"
"FI","predicted","-","0.96",,"SRPK1 (FI) TOP1","true",,"SRPK1 (FI) TOP1"
"FI","predicted","-","0.91",,"BRIX1 (FI) NOP58","true",,"BRIX1 (FI) NOP58"
"FI","PPrel: activation","->","1.0",,"FGFR4 (FI) PLCB4","true",,"FGFR4 (FI) PLCB4"
"FI","predicted","-","0.96",,"CDK1 (FI) SKA3","true",,"CDK1 (FI) SKA3"
"FI","predicted","-","0.91",,"DSN1 (FI) NCAPG2","true",,"DSN1 (FI) NCAPG2"
"FI","complex; input","-","1.0",,"CENPK (FI) KIF2A","true",,"CENPK (FI) KIF2A"
"FI","predicted","-","0.92",,"ZNF44 (FI) ZNF692","true",,"ZNF44 (FI) ZNF692"
"FI","predicted","-","0.91",,"CEP55 (FI) PLK4","true",,"CEP55 (FI) PLK4"
"FI","predicted","-","0.94",,"NCAPG (FI) UBE2C","true",,"NCAPG (FI) UBE2C"
"FI","expression regulated by","<-","1.0",,"ANKS4B (FI) HNF4A","true",,"ANKS4B (FI) HNF4A"
"FI","PPrel: ubiquitinated","-","1.0",,"FGFR3 (FI) WWP1","true",,"FGFR3 (FI) WWP1"
"FI","predicted","-","0.91",,"CDK1 (FI) FANCA","true",,"CDK1 (FI) FANCA"
"FI","PPrel: ubiquitinated","-","1.0",,"FGFR4 (FI) ITCH","true",,"FGFR4 (FI) ITCH"
"FI","predicted","-","0.96",,"NUF2 (FI) TOP2A","true",,"NUF2 (FI) TOP2A"
"FI","predicted","-","0.9",,"ASPM (FI) CDC25C","true",,"ASPM (FI) CDC25C"
"FI","complex; input","-","1.0",,"KIF3B (FI) WDR35","true",,"KIF3B (FI) WDR35"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"MAD2L1 (FI) UBE2C","true",,"MAD2L1 (FI) UBE2C"
"FI","ECrel: compound","-","1.0",,"MTMR8 (FI) PIK3C2A","true",,"MTMR8 (FI) PIK3C2A"
"FI","expression regulates","->","1.0",,"HNF4G (FI) ID1","true",,"HNF4G (FI) ID1"
"FI","predicted","-","0.96",,"BLM (FI) POLQ","true",,"BLM (FI) POLQ"
"FI","predicted","-","0.97",,"SPAG5 (FI) TPX2","true",,"SPAG5 (FI) TPX2"
"FI","predicted","-","0.9",,"USP1 (FI) USP37","true",,"USP1 (FI) USP37"
"FI","predicted","-","0.93",,"DDX21 (FI) NOP58","true",,"DDX21 (FI) NOP58"
"FI","predicted","-","0.9",,"CENPE (FI) DTL","true",,"CENPE (FI) DTL"
"FI","predicted","-","0.93",,"ZNF44 (FI) ZNF441","true",,"ZNF44 (FI) ZNF441"
"FI","complex; input","-","1.0",,"BUB1B (FI) KNTC1","true",,"BUB1B (FI) KNTC1"
"FI","PPrel: activation, phosphorylation; activate; catalyze","->","1.0",,"CHEK2 (FI) TP53","true",,"CHEK2 (FI) TP53"
"FI","complex","-","1.0",,"CDK1 (FI) PLK4","true",,"CDK1 (FI) PLK4"
"FI","predicted","-","0.92",,"DSN1 (FI) SPAG5","true",,"DSN1 (FI) SPAG5"
"FI","predicted","-","0.91",,"ZNF44 (FI) ZNF443","true",,"ZNF44 (FI) ZNF443"
"FI","predicted","-","0.91",,"ZNF445 (FI) ZNF721","true",,"ZNF445 (FI) ZNF721"
"FI","predicted","-","0.89",,"DEPDC1 (FI) HMMR","true",,"DEPDC1 (FI) HMMR"
"FI","complex; input","-","1.0",,"CENPE (FI) SMC3","true",,"CENPE (FI) SMC3"
"FI","predicted","-","0.89",,"CENPE (FI) SMC4","true",,"CENPE (FI) SMC4"
"FI","input","-","1.0",,"CDHR2 (FI) FAT1","true",,"CDHR2 (FI) FAT1"
"FI","predicted","-","0.92",,"DBF4 (FI) RRM2","true",,"DBF4 (FI) RRM2"
"FI","predicted","-","0.89",,"HELLS (FI) SMARCAD1","true",,"HELLS (FI) SMARCAD1"
"FI","predicted","-","0.91",,"KIF15 (FI) NCAPG","true",,"KIF15 (FI) NCAPG"
"FI","predicted","-","0.94",,"CENPK (FI) KIF11","true",,"CENPK (FI) KIF11"
"FI","inhibited by","|-","1.0",,"GUCY2C (FI) PDZD3","true",,"GUCY2C (FI) PDZD3"
"FI","predicted","-","0.9",,"USP1 (FI) USP24","true",,"USP1 (FI) USP24"
"FI","predicted","-","0.92",,"CDK1 (FI) ESPL1","true",,"CDK1 (FI) ESPL1"
"FI","predicted","-","0.89",,"MED13 (FI) ZNF644","true",,"MED13 (FI) ZNF644"
"FI","complex; input","-","1.0",,"HAUS3 (FI) TPX2","true",,"HAUS3 (FI) TPX2"
"FI","predicted","-","0.97",,"NOLC1 (FI) TCOF1","true",,"NOLC1 (FI) TCOF1"
"FI","complex","-","1.0",,"CEP63 (FI) OFD1","true",,"CEP63 (FI) OFD1"
"FI","catalyze","->","1.0",,"CDK1 (FI) SMC4","true",,"CDK1 (FI) SMC4"
"FI","catalyze","->","1.0",,"CDK1 (FI) SMC3","true",,"CDK1 (FI) SMC3"
"FI","complex","-","1.0",,"AKAP9 (FI) CDK1","true",,"AKAP9 (FI) CDK1"
"FI","complex","-","1.0",,"UTP14A (FI) UTP20","true",,"UTP14A (FI) UTP20"
"FI","ECrel: compound","-","1.0",,"IPMK (FI) PLCG1","true",,"IPMK (FI) PLCG1"
"FI","complex; input","-","1.0",,"AKAP9 (FI) HMMR","true",,"AKAP9 (FI) HMMR"
"FI","PPrel: activation; complex; input","->","1.0",,"FGFR4 (FI) PLCG1","true",,"FGFR4 (FI) PLCG1"
"FI","complex","-","1.0",,"OFD1 (FI) PLK4","true",,"OFD1 (FI) PLK4"
"FI","activate; catalyze; complex; input","->","1.0",,"BRCA1 (FI) SMC3","true",,"BRCA1 (FI) SMC3"
"FI","complex","-","1.0",,"AURKA (FI) CEP152","true",,"AURKA (FI) CEP152"
"FI","predicted","-","0.98",,"KIF11 (FI) MAD2L1","true",,"KIF11 (FI) MAD2L1"
"FI","predicted","-","0.91",,"CHEK1 (FI) DEPDC1","true",,"CHEK1 (FI) DEPDC1"
"FI","predicted","-","0.94",,"SLC26A2 (FI) SLC26A3","false",,"SLC26A2 (FI) SLC26A3"
"FI","predicted","-","0.92",,"KIF20B (FI) NCAPG","true",,"KIF20B (FI) NCAPG"
"FI","predicted","-","0.91",,"DTL (FI) SPAG5","true",,"DTL (FI) SPAG5"
"FI","complex","-","1.0",,"CEP63 (FI) CEP72","true",,"CEP63 (FI) CEP72"
"FI","predicted","-","0.92",,"BUB1B (FI) DTL","true",,"BUB1B (FI) DTL"
"FI","predicted","-","0.9",,"DEPDC1B (FI) KIF11","true",,"DEPDC1B (FI) KIF11"
"FI","predicted","-","0.9",,"GINS1 (FI) UBE2C","true",,"GINS1 (FI) UBE2C"
"FI","predicted","-","0.89",,"PLK4 (FI) SKA3","true",,"PLK4 (FI) SKA3"
"FI","predicted","-","0.92",,"MCM8 (FI) RBL1","true",,"MCM8 (FI) RBL1"
"FI","ECrel: compound","-","1.0",,"PI4K2B (FI) PLCG1","true",,"PI4K2B (FI) PLCG1"
"FI","predicted","-","0.95",,"PLK4 (FI) SASS6","true",,"PLK4 (FI) SASS6"
"FI","predicted","-","0.92",,"HMMR (FI) RRM2","true",,"HMMR (FI) RRM2"
"FI","predicted","-","0.93",,"ZNF44 (FI) ZNF664","true",,"ZNF44 (FI) ZNF664"
"FI","catalyze","->","1.0",,"TAF5 (FI) TP53","true",,"TAF5 (FI) TP53"
"FI","complex; input","-","1.0",,"GOLGA4 (FI) STX16","true",,"GOLGA4 (FI) STX16"
"FI","PPrel: activation; complex; input","->","1.0",,"FGFR3 (FI) PLCG1","true",,"FGFR3 (FI) PLCG1"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) DSN1","true",,"AHCTF1 (FI) DSN1"
"FI","predicted","-","0.94",,"CENPE (FI) SKA3","true",,"CENPE (FI) SKA3"
"FI","predicted","-","0.9",,"GAB1 (FI) VAV3","true",,"GAB1 (FI) VAV3"
"FI","activated by; complex; input","<-","1.0",,"UTP14A (FI) UTP15","true",,"UTP14A (FI) UTP15"
"FI","predicted","-","0.89",,"AURKA (FI) CKAP2L","true",,"AURKA (FI) CKAP2L"
"FI","predicted","-","0.94",,"ATAD2 (FI) E2F7","true",,"ATAD2 (FI) E2F7"
"FI","expression regulated by; reaction","<-","1.0",,"NCOA6 (FI) PPARG","true",,"NCOA6 (FI) PPARG"
"FI","predicted","-","0.9",,"ATAD2 (FI) E2F2","true",,"ATAD2 (FI) E2F2"
"FI","predicted","-","0.97",,"KIF14 (FI) TPX2","true",,"KIF14 (FI) TPX2"
"FI","predicted","-","0.93",,"BLM (FI) FANCD2","true",,"BLM (FI) FANCD2"
"FI","predicted","-","0.9",,"LYAR (FI) SRPK1","true",,"LYAR (FI) SRPK1"
"FI","complex; input","-","1.0",,"NCOA6 (FI) PPARA","true",,"NCOA6 (FI) PPARA"
"FI","complex; input","-","1.0",,"CSTF3 (FI) THOC2","true",,"CSTF3 (FI) THOC2"
"FI","expression regulates","->","1.0",,"CEBPA (FI) CEL","true",,"CEBPA (FI) CEL"
"FI","predicted","-","0.98",,"NAA15 (FI) NAA16","true",,"NAA15 (FI) NAA16"
"FI","PPrel: inhibition; catalyze; catalyzed by; complex; inhibit; input","<-","1.0",,"MDM4 (FI) TP53","true",,"MDM4 (FI) TP53"
"FI","predicted","-","0.9",,"CDC7 (FI) NCAPG2","true",,"CDC7 (FI) NCAPG2"
"FI","predicted","-","0.89",,"NOP58 (FI) RSL1D1","true",,"NOP58 (FI) RSL1D1"
"FI","catalyze","->","1.0",,"ACE2 (FI) AGT","true",,"ACE2 (FI) AGT"
"FI","PPrel: activation","->","1.0",,"GNG4 (FI) PLCG1","true",,"GNG4 (FI) PLCG1"
"FI","complex","-","1.0",,"CSTF3 (FI) DDX46","true",,"CSTF3 (FI) DDX46"
"FI","predicted","-","0.94",,"ARHGAP11A (FI) TPX2","true",,"ARHGAP11A (FI) TPX2"
"FI","predicted","-","0.92",,"SASS6 (FI) SPAG5","true",,"SASS6 (FI) SPAG5"
"FI","catalyze","->","1.0",,"CHEK2 (FI) MDM4","true",,"CHEK2 (FI) MDM4"
"FI","complex; input","-","1.0",,"KIF2A (FI) KNTC1","true",,"KIF2A (FI) KNTC1"
"FI","complex","-","1.0",,"AURKA (FI) CEP290","true",,"AURKA (FI) CEP290"
"FI","predicted","-","0.95",,"CDK1 (FI) CHEK1","true",,"CDK1 (FI) CHEK1"
"FI","predicted","-","0.97",,"DTL (FI) TOP2A","true",,"DTL (FI) TOP2A"
"FI","predicted","-","0.91",,"PHF20 (FI) PHF20L1","true",,"PHF20 (FI) PHF20L1"
"FI","complex; input","-","1.0",,"EREG (FI) PLCG1","true",,"EREG (FI) PLCG1"
"FI","catalyze; complex; input","->","1.0",,"GTF2F2 (FI) PPIG","true",,"GTF2F2 (FI) PPIG"
"FI","GErel: expression by; expression regulated by","<-","1.0",,"ACOX2 (FI) PPARA","true",,"ACOX2 (FI) PPARA"
"FI","complex","-","1.0",,"NOP58 (FI) PDCD11","true",,"NOP58 (FI) PDCD11"
"FI","complex; input","-","1.0",,"TFDP2 (FI) TP53","true",,"TFDP2 (FI) TP53"
"FI","predicted","-","0.9",,"DEPDC1 (FI) KIF20B","true",,"DEPDC1 (FI) KIF20B"
"FI","predicted","-","0.89",,"ARHGAP11A (FI) NCAPG2","true",,"ARHGAP11A (FI) NCAPG2"
"FI","predicted","-","0.92",,"HELLS (FI) SMC3","true",,"HELLS (FI) SMC3"
"FI","predicted","-","0.92",,"HSPD1 (FI) NOS2","true",,"HSPD1 (FI) NOS2"
"FI","predicted","-","0.9",,"PLK4 (FI) STK38L","true",,"PLK4 (FI) STK38L"
"FI","predicted","-","0.89",,"CENPF (FI) MKI67","true",,"CENPF (FI) MKI67"
"FI","predicted","-","0.92",,"AURKA (FI) CHEK1","true",,"AURKA (FI) CHEK1"
"FI","predicted","-","0.93",,"CDC25A (FI) SKA3","true",,"CDC25A (FI) SKA3"
